Date,Currency,Amount,Address,Status
2016-08-16 15:05:36,BTC,1.11831500,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-15 00:20:17,BTC,1.12384250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-13 16:29:16,BTC,1.09063250,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-12 18:45:39,BTC,2.17958000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-11 22:43:21,BTC,0.71725278,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-11 18:49:51,BTC,1.43793000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-10 22:01:55,BTC,1.43458000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-09 21:21:27,BTC,1.40941000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-09 00:48:59,BTC,1.40941000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-07 23:40:32,BTC,1.42909000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-06 22:55:59,BTC,1.44351000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-06 00:32:21,BTC,1.46540000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-04 21:15:18,BTC,1.47946000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-04 02:52:44,BTC,1.47500000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-03 14:18:11,BTC,1.49560000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-01 23:58:04,BTC,1.40152000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-08-01 00:32:50,BTC,1.36483000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-31 01:12:17,BTC,2.60360000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-30 00:36:40,BTC,2.58094000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-28 23:44:33,BTC,2.59632000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-27 22:08:05,BTC,1.54980000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-27 22:06:56,BTC,1.04250000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-26 22:19:22,BTC,2.59840000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-25 23:09:22,BTC,2.59900000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-24 22:58:16,BTC,2.56400000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-23 23:29:53,BTC,3.88792300,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-23 00:22:37,BTC,3.88190000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-21 23:22:11,BTC,3.88590000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-21 00:02:42,BTC,3.87390000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
2016-07-20 21:04:37,BTC,0.00990000,1L55nYrmDEVSmwrLRBkXDCRc7kRJ9YDKVP,COMPLETE
