Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2016-10-27 21:13:53,NBT/BTC,Exchange,Sell,0.00146960,1.56720879,0.00230317,0.15%,3538812707,0.00229972,-1.56720879
2016-10-27 06:41:05,NBT/BTC,Exchange,Sell,0.00145809,37.56204131,0.05476883,0.15%,3538126394,0.05468668,-37.56204131
2016-10-27 04:49:37,NBT/BTC,Exchange,Sell,0.00147219,0.67926014,0.00099999,0.15%,3538097423,0.00099850,-0.67926014
2016-10-27 04:49:05,NBT/BTC,Exchange,Sell,0.00147219,0.06792602,0.00010000,0.15%,3538097423,0.00009985,-0.06792602
2016-10-27 03:29:32,NBT/BTC,Exchange,Sell,0.00145885,0.13986056,0.00020403,0.15%,3538057463,0.00020373,-0.13986056
2016-10-27 01:48:45,NBT/BTC,Exchange,Sell,0.00146632,0.07133163,0.00010459,0.15%,3537984536,0.00010444,-0.07133163
2016-10-27 01:39:03,NBT/BTC,Exchange,Sell,0.00146367,0.07094844,0.00010384,0.15%,3537968552,0.00010369,-0.07094844
2016-10-27 01:33:07,NBT/BTC,Exchange,Sell,0.00146367,167.72889825,0.24549975,0.15%,3537968552,0.24513151,-167.72889825
2016-10-27 01:33:07,NBT/BTC,Exchange,Sell,0.00146526,6.90037605,0.01011084,0.25%,3537968552,0.01008557,-6.90037605
2016-10-27 01:22:58,NBT/BTC,Exchange,Sell,0.00146932,67.72916454,0.09951581,0.15%,3537958562,0.09936654,-67.72916454
2016-10-26 22:17:34,NBT/BTC,Exchange,Buy,0.00147272,163.11912177,0.24022879,0.15%,3537846674,-0.24022879,162.87444309
2016-10-26 22:16:35,NBT/BTC,Exchange,Buy,0.00147272,93.30568207,0.13741314,0.15%,3537846674,-0.13741314,93.16572355
2016-10-26 22:00:21,NBT/BTC,Exchange,Sell,0.00148460,0.67358210,0.00099999,0.15%,3537831689,0.00099850,-0.67358210
2016-10-26 21:36:55,NBT/BTC,Exchange,Buy,0.00147134,32.36855672,0.04762515,0.15%,3537803717,-0.04762515,32.32000389
2016-10-26 19:46:24,NBT/BTC,Exchange,Buy,0.00147616,6.31024659,0.00931493,0.25%,3537743777,-0.00931493,6.29447098
2016-10-26 19:44:01,NBT/BTC,Exchange,Buy,0.00147150,3829.54760000,5.63517929,0.15%,3537724796,-5.63517929,3823.80327860
2016-10-26 19:00:42,NBT/BTC,Exchange,Buy,0.00145817,193.17590000,0.28168330,0.15%,3537661859,-0.28168330,192.88613615
2016-10-26 18:49:09,NBT/BTC,Exchange,Sell,0.00147015,0.10583063,0.00015558,0.15%,3537648872,0.00015535,-0.10583063
2016-10-26 18:40:26,NBT/BTC,Exchange,Sell,0.00147326,0.67876681,0.00099999,0.15%,3537629891,0.00099850,-0.67876681
2016-10-26 18:39:10,NBT/BTC,Exchange,Buy,0.00148967,6.81602900,0.01015363,0.15%,3537617903,-0.01015363,6.80580496
2016-10-26 18:37:57,NBT/BTC,Exchange,Buy,0.00148967,2.35395647,0.00350661,0.15%,3537617903,-0.00350661,2.35042554
2016-10-26 18:37:43,NBT/BTC,Exchange,Buy,0.00148967,6.81602900,0.01015363,0.15%,3537617903,-0.01015363,6.80580496
2016-10-26 18:37:30,NBT/BTC,Exchange,Buy,0.00148967,6.81602900,0.01015363,0.15%,3537617903,-0.01015363,6.80580496
2016-10-26 18:37:19,NBT/BTC,Exchange,Buy,0.00148967,138.13715564,0.20577877,0.15%,3537617903,-0.20577877,137.92994991
2016-10-26 18:33:23,NBT/BTC,Exchange,Sell,0.00146812,0.08268300,0.00012138,0.25%,3537602918,0.00012108,-0.08268300
2016-10-26 18:30:11,NBT/BTC,Exchange,Sell,0.00147404,0.20635582,0.00030417,0.25%,3537596924,0.00030341,-0.20635582
2016-10-26 18:10:57,NBT/BTC,Exchange,Sell,0.00147588,0.07883026,0.00011634,0.15%,3537557963,0.00011617,-0.07883026
2016-10-26 18:01:49,NBT/BTC,Exchange,Sell,0.00147588,921.44507917,1.35994236,0.15%,3537557963,1.35790245,-921.44507917
2016-10-26 17:35:34,NBT/BTC,Exchange,Sell,0.00147427,1.76358468,0.00259999,0.15%,3537527993,0.00259610,-1.76358468
2016-10-26 17:35:17,NBT/BTC,Exchange,Sell,0.00147612,0.07529000,0.00011113,0.25%,3537527993,0.00011086,-0.07529000
2016-10-26 17:35:08,NBT/BTC,Exchange,Sell,0.00148016,0.18452663,0.00027312,0.15%,3537519002,0.00027272,-0.18452663
2016-10-26 17:08:34,NBT/BTC,Exchange,Buy,0.00148156,49.69745045,0.07362975,0.15%,3537497024,-0.07362975,49.62290428
2016-10-26 15:10:53,NBT/BTC,Exchange,Buy,0.00149032,74.39286610,0.11086917,0.25%,3537482039,-0.11086917,74.20688394
2016-10-26 15:06:51,NBT/BTC,Exchange,Buy,0.00148450,0.41120000,0.00061042,0.15%,3537470051,-0.00061042,0.41058320
2016-10-26 13:39:27,NBT/BTC,Exchange,Sell,0.00149511,6.02411937,0.00900672,0.25%,3537399122,0.00898421,-6.02411937
2016-10-26 12:31:12,NBT/BTC,Exchange,Sell,0.00150404,0.51498894,0.00077456,0.25%,3537366155,0.00077263,-0.51498894
2016-10-26 12:31:12,NBT/BTC,Exchange,Sell,0.00150419,6.65735706,0.01001392,0.25%,3537366155,0.00998889,-6.65735706
2016-10-26 12:31:12,NBT/BTC,Exchange,Sell,0.00150420,0.36561681,0.00054996,0.25%,3537366155,0.00054859,-0.36561681
2016-10-26 11:04:43,NBT/BTC,Exchange,Sell,0.00151242,0.42199446,0.00063823,0.15%,3537332189,0.00063728,-0.42199446
2016-10-26 09:02:42,NBT/BTC,Exchange,Sell,0.00151242,101.06008728,0.15284529,0.15%,3537259262,0.15261603,-101.06008728
2016-10-25 23:20:02,NBT/BTC,Exchange,Sell,0.00150548,4.43366120,0.00667478,0.15%,3536867654,0.00666477,-4.43366120
2016-10-25 23:19:48,NBT/BTC,Exchange,Sell,0.00150548,6.66232720,0.01003000,0.15%,3536867654,0.01001496,-6.66232720
2016-10-25 23:19:35,NBT/BTC,Exchange,Sell,0.00150548,6.66232720,0.01003000,0.15%,3536867654,0.01001496,-6.66232720
2016-10-25 23:13:42,NBT/BTC,Exchange,Sell,0.00151137,0.36390824,0.00054999,0.15%,3536859662,0.00054917,-0.36390824
2016-10-25 23:12:06,NBT/BTC,Exchange,Sell,0.00151137,401.41115396,0.60668077,0.15%,3536859662,0.60577075,-401.41115396
2016-10-25 22:10:05,NBT/BTC,Exchange,Sell,0.00151813,6.58228181,0.00999275,0.15%,3536829692,0.00997777,-6.58228181
2016-10-25 22:08:03,NBT/BTC,Exchange,Sell,0.00151923,0.32723524,0.00049714,0.25%,3536829692,0.00049590,-0.32723524
2016-10-25 22:08:03,NBT/BTC,Exchange,Sell,0.00151924,0.19745746,0.00029998,0.25%,3536829692,0.00029924,-0.19745746
2016-10-25 17:46:27,NBT/BTC,Exchange,Sell,0.00152456,0.65592695,0.00099999,0.15%,3536752769,0.00099850,-0.65592695
2016-10-25 13:49:47,NBT/BTC,Exchange,Buy,0.00151163,25.45399917,0.03847702,0.15%,3536708813,-0.03847702,25.41581818
2016-10-25 12:58:19,NBT/BTC,Exchange,Sell,0.00152358,0.65634886,0.00099999,0.15%,3536691830,0.00099850,-0.65634886
2016-10-25 12:55:09,NBT/BTC,Exchange,Sell,0.00152358,0.98452329,0.00149999,0.15%,3536691830,0.00149775,-0.98452329
2016-10-25 07:16:00,NBT/BTC,Exchange,Sell,0.00151850,0.13170892,0.00019999,0.15%,3536675846,0.00019970,-0.13170892
2016-10-25 02:17:32,NBT/BTC,Exchange,Sell,0.00152500,6.14053724,0.00936431,0.25%,3536649872,0.00934090,-6.14053724
2016-10-25 01:35:51,NBT/BTC,Exchange,Sell,0.00152917,3.25488911,0.00497727,0.25%,3536642879,0.00496483,-3.25488911
2016-10-24 22:26:38,NBT/BTC,Exchange,Sell,0.00153632,0.65090606,0.00099999,0.15%,3536592929,0.00099850,-0.65090606
2016-10-24 06:41:06,NBT/BTC,Exchange,Buy,0.00154234,2144.45740000,3.30748242,0.15%,3536292230,-3.30748242,2141.24071390
2016-10-24 06:39:46,NBT/BTC,Exchange,Buy,0.00154234,1190.30390000,1.83585331,0.15%,3536292230,-1.83585331,1188.51844415
2016-10-24 06:24:21,NBT/BTC,Exchange,Buy,0.00154234,0.35961580,0.00055464,0.15%,3536292230,-0.00055464,0.35907638
2016-10-24 06:22:55,NBT/BTC,Exchange,Buy,0.00154234,646.10101587,0.99650744,0.15%,3536292230,-0.99650744,645.13186435
2016-10-23 19:14:16,NBT/BTC,Exchange,Sell,0.00152973,63.29930118,0.09683083,0.15%,3536077445,0.09668559,-63.29930118
2016-10-23 10:51:45,NBT/BTC,Exchange,Sell,0.00152723,0.38523149,0.00058833,0.25%,3535617905,0.00058686,-0.38523149
2016-10-23 10:29:00,NBT/BTC,Exchange,Sell,0.00154141,0.35415486,0.00054589,0.15%,3535590932,0.00054508,-0.35415486
2016-10-23 10:26:22,NBT/BTC,Exchange,Buy,0.00151939,6.65735706,0.01011512,0.25%,3535592930,-0.01011512,6.64071367
2016-10-23 10:26:22,NBT/BTC,Exchange,Buy,0.00151924,0.51498894,0.00078239,0.25%,3535592930,-0.00078239,0.51370147
2016-10-23 07:53:01,NBT/BTC,Exchange,Sell,0.00151317,0.46260500,0.00070000,0.15%,3535464059,0.00069895,-0.46260500
2016-10-23 05:57:49,NBT/BTC,Exchange,Sell,0.00151472,0.66018802,0.00099999,0.15%,3535403120,0.00099850,-0.66018802
2016-10-23 05:55:02,NBT/BTC,Exchange,Sell,0.00151472,0.88465855,0.00134000,0.15%,3535403120,0.00133799,-0.88465855
2016-10-23 02:38:43,NBT/BTC,Exchange,Buy,0.00149683,2.98152029,0.00446282,0.25%,3535334189,-0.00446282,2.97406649
2016-10-23 00:37:25,NBT/BTC,Exchange,Sell,0.00149687,0.13308500,0.00019921,0.15%,3535264259,0.00019892,-0.13308500
2016-10-22 23:34:45,NBT/BTC,Exchange,Buy,0.00149843,25.24549505,0.03782860,0.15%,3535194329,-0.03782860,25.20762681
2016-10-22 20:12:59,NBT/BTC,Exchange,Buy,0.00149691,515.58907670,0.77179044,0.15%,3535047476,-0.77179044,514.81569309
2016-10-22 19:47:04,NBT/BTC,Exchange,Sell,0.00150924,52.61815536,0.07941342,0.15%,3535021502,0.07929430,-52.61815536
2016-10-22 19:46:56,NBT/BTC,Exchange,Sell,0.00150924,420.50473604,0.63464256,0.15%,3535021502,0.63369060,-420.50473604
2016-10-22 19:27:38,NBT/BTC,Exchange,Sell,0.00150686,4.45806620,0.00671768,0.15%,3534992531,0.00670761,-4.45806620
2016-10-22 19:26:43,NBT/BTC,Exchange,Sell,0.00150686,6.65622595,0.01003000,0.15%,3534992531,0.01001496,-6.65622595
2016-10-22 19:26:30,NBT/BTC,Exchange,Sell,0.00150686,6.65622595,0.01003000,0.15%,3534992531,0.01001496,-6.65622595
2016-10-22 19:26:16,NBT/BTC,Exchange,Sell,0.00150686,6.65622595,0.01003000,0.15%,3534992531,0.01001496,-6.65622595
2016-10-22 19:26:07,NBT/BTC,Exchange,Sell,0.00150686,6.65622595,0.01003000,0.15%,3534992531,0.01001496,-6.65622595
2016-10-22 19:25:37,NBT/BTC,Exchange,Sell,0.00150686,429.89914987,0.64779783,0.15%,3534992531,0.64682614,-429.89914987
2016-10-22 19:20:51,NBT/BTC,Exchange,Sell,0.00150686,3700.00000000,5.57538200,0.15%,3534992531,5.56701893,-3700.00000000
2016-10-22 19:20:24,NBT/BTC,Exchange,Sell,0.00150686,20.00000000,0.03013720,0.15%,3534992531,0.03009200,-20.00000000
2016-10-22 19:19:23,NBT/BTC,Exchange,Sell,0.00150686,20.00000000,0.03013720,0.15%,3534992531,0.03009200,-20.00000000
2016-10-22 19:18:47,NBT/BTC,Exchange,Sell,0.00150686,0.36499741,0.00054999,0.15%,3534992531,0.00054917,-0.36499741
2016-10-22 19:18:30,NBT/BTC,Exchange,Sell,0.00150686,5.11565016,0.00770856,0.15%,3534992531,0.00769700,-5.11565016
2016-10-22 19:18:29,NBT/BTC,Exchange,Sell,0.00150686,25.77757868,0.03884320,0.15%,3534992531,0.03878494,-25.77757868
2016-10-22 19:18:27,NBT/BTC,Exchange,Sell,0.00150686,354.15354916,0.53365981,0.15%,3534992531,0.53285933,-354.15354916
2016-10-22 19:03:12,NBT/BTC,Exchange,Sell,0.00153282,0.37781835,0.00057912,0.25%,3534986537,0.00057768,-0.37781835
2016-10-22 18:55:11,NBT/BTC,Exchange,Buy,0.00153313,1.68860000,0.00258884,0.15%,3534922601,-0.00258884,1.68606710
2016-10-22 18:51:47,NBT/BTC,Exchange,Buy,0.00153313,999.55910372,1.53245404,0.15%,3534922601,-1.53245404,998.05976507
2016-10-22 18:37:11,NBT/BTC,Exchange,Buy,0.00153313,2.13960192,0.00328028,0.15%,3534922601,-0.00328028,2.13639252
2016-10-22 18:23:44,NBT/BTC,Exchange,Buy,0.00153313,5.11034911,0.00783482,0.15%,3534922601,-0.00783482,5.10268359
2016-10-22 18:23:37,NBT/BTC,Exchange,Buy,0.00153313,505.15651944,0.77447061,0.15%,3534922601,-0.77447061,504.39878467
2016-10-22 18:23:36,NBT/BTC,Exchange,Buy,0.00151939,0.51518214,0.00078276,0.25%,3534922601,-0.00078276,0.51389419
2016-10-22 16:50:55,NBT/BTC,Exchange,Sell,0.00150880,1.28585900,0.00194010,0.15%,3534766757,0.00193719,-1.28585900
2016-10-22 16:07:49,NBT/BTC,Exchange,Sell,0.00150921,0.07020278,0.00010595,0.15%,3534730793,0.00010580,-0.07020278
2016-10-22 15:34:02,NBT/BTC,Exchange,Sell,0.00151317,0.33655682,0.00050926,0.15%,3534672851,0.00050850,-0.33655682
2016-10-22 15:29:42,NBT/BTC,Exchange,Sell,0.00150000,4.01840000,0.00602760,0.25%,3534662861,0.00601254,-4.01840000
2016-10-22 15:29:42,NBT/BTC,Exchange,Sell,0.00150000,1.00000000,0.00150000,0.25%,3534662861,0.00149625,-1.00000000
2016-10-22 15:29:42,NBT/BTC,Exchange,Sell,0.00150000,0.06683900,0.00010025,0.25%,3534662861,0.00010000,-0.06683900
2016-10-22 15:23:36,NBT/BTC,Exchange,Sell,0.00151000,19.86754966,0.02999999,0.25%,3534654869,0.02992500,-19.86754966
2016-10-22 15:23:36,NBT/BTC,Exchange,Sell,0.00151173,0.66149379,0.00100000,0.25%,3534654869,0.00099750,-0.66149379
2016-10-22 15:23:36,NBT/BTC,Exchange,Sell,0.00151372,2.90674045,0.00439999,0.25%,3534654869,0.00438900,-2.90674045
2016-10-22 15:17:22,NBT/BTC,Exchange,Buy,0.00151736,129.60531300,0.19665791,0.15%,3534633890,-0.19665791,129.41090504
2016-10-22 15:16:50,NBT/BTC,Exchange,Sell,0.00153262,0.43358762,0.00066452,0.15%,3534631892,0.00066353,-0.43358762
2016-10-22 15:06:00,NBT/BTC,Exchange,Sell,0.00153997,1.29872659,0.00199999,0.15%,3534599924,0.00199700,-1.29872659
2016-10-22 15:03:17,NBT/BTC,Exchange,Sell,0.00153829,6.50070000,0.00999996,0.25%,3534595928,0.00997497,-6.50070000
2016-10-22 15:03:17,NBT/BTC,Exchange,Sell,0.00153854,1.62475408,0.00249974,0.25%,3534595928,0.00249350,-1.62475408
2016-10-22 15:01:17,NBT/BTC,Exchange,Sell,0.00154858,0.80000000,0.00123886,0.25%,3534591932,0.00123577,-0.80000000
2016-10-22 15:01:17,NBT/BTC,Exchange,Sell,0.00155014,1.00000000,0.00155014,0.25%,3534591932,0.00154627,-1.00000000
2016-10-22 14:35:14,NBT/BTC,Exchange,Sell,0.00155949,1.00000000,0.00155949,0.15%,3534573950,0.00155716,-1.00000000
2016-10-22 10:05:41,NBT/BTC,Exchange,Sell,0.00155848,0.20917130,0.00032598,0.15%,3534533990,0.00032550,-0.20917130
2016-10-22 10:00:18,NBT/BTC,Exchange,Sell,0.00155940,1.00000000,0.00155940,0.25%,3534533990,0.00155551,-1.00000000
2016-10-22 09:59:16,NBT/BTC,Exchange,Sell,0.00156497,3.75167808,0.00587126,0.25%,3534528995,0.00585659,-3.75167808
2016-10-22 09:59:16,NBT/BTC,Exchange,Sell,0.00156498,0.08317512,0.00013016,0.25%,3534528995,0.00012984,-0.08317512
2016-10-22 07:52:36,NBT/BTC,Exchange,Sell,0.00157127,15.91069645,0.02500000,0.15%,3534497027,0.02496250,-15.91069645
2016-10-22 06:52:08,NBT/BTC,Exchange,Sell,0.00157127,0.10081434,0.00015840,0.15%,3534497027,0.00015817,-0.10081434
2016-10-22 02:18:53,NBT/BTC,Exchange,Sell,0.00158048,0.63271917,0.00099999,0.15%,3534321203,0.00099850,-0.63271917
2016-10-22 02:18:04,NBT/BTC,Exchange,Sell,0.00158048,25.30876696,0.04000000,0.15%,3534321203,0.03994000,-25.30876696
2016-10-21 21:53:37,NBT/BTC,Exchange,Sell,0.00157775,0.06344477,0.00010009,0.15%,3534295229,0.00009994,-0.06344477
2016-10-21 20:46:38,NBT/BTC,Exchange,Sell,0.00157775,0.31690698,0.00049999,0.15%,3534295229,0.00049925,-0.31690698
2016-10-21 15:24:46,NBT/BTC,Exchange,Sell,0.00157507,15.75869578,0.02482104,0.15%,3534263261,0.02478381,-15.75869578
2016-10-21 14:51:58,NBT/BTC,Exchange,Sell,0.00157507,0.06355273,0.00010009,0.15%,3534263261,0.00009994,-0.06355273
2016-10-21 14:00:59,NBT/BTC,Exchange,Sell,0.00157507,0.40000000,0.00063002,0.15%,3534263261,0.00062908,-0.40000000
2016-10-21 03:32:50,NBT/BTC,Exchange,Sell,0.00157615,0.92468695,0.00145744,0.15%,3534034490,0.00145526,-0.92468695
2016-10-21 03:30:50,NBT/BTC,Exchange,Sell,0.00157615,0.21522503,0.00033922,0.15%,3534034490,0.00033872,-0.21522503
2016-10-21 02:27:34,NBT/BTC,Exchange,Sell,0.00158875,0.62942564,0.00099999,0.15%,3533910614,0.00099850,-0.62942564
2016-10-21 02:24:41,NBT/BTC,Exchange,Sell,0.00158875,9.67118659,0.01536509,0.15%,3533910614,0.01534205,-9.67118659
2016-10-20 23:19:48,NBT/BTC,Exchange,Buy,0.00157437,0.51327800,0.00080808,0.15%,3533773751,-0.00080808,0.51250809
2016-10-20 21:18:17,NBT/BTC,Exchange,Sell,0.00158768,0.22044744,0.00034999,0.15%,3533759765,0.00034947,-0.22044744
2016-10-20 19:41:37,NBT/BTC,Exchange,Sell,0.00159216,125.55668408,0.19990633,0.25%,3533745779,0.19940657,-125.55668408
2016-10-20 17:55:15,NBT/BTC,Exchange,Sell,0.00160226,0.93617764,0.00149999,0.15%,3533708816,0.00149775,-0.93617764
2016-10-20 16:30:32,NBT/BTC,Exchange,Buy,0.00158433,6.59471170,0.01044819,0.25%,3533696828,-0.01044819,6.57822493
2016-10-20 07:20:49,NBT/BTC,Exchange,Buy,0.00157764,1994.47110000,3.14655738,0.15%,3533496029,-3.14655738,1991.47939335
2016-10-20 06:37:48,NBT/BTC,Exchange,Buy,0.00158518,6.90637856,0.01094785,0.25%,3533480045,-0.01094785,6.88911262
2016-10-20 05:15:25,NBT/BTC,Exchange,Buy,0.00158194,3158.55074251,4.99663776,0.15%,3533418107,-4.99663776,3153.81291640
2016-10-20 03:05:41,NBT/BTC,Exchange,Sell,0.00159337,3163.38987477,5.04045052,0.15%,3533359166,5.03288985,-3163.38987477
2016-10-19 17:19:35,NBT/BTC,Exchange,Buy,0.00158014,0.69825000,0.00110333,0.15%,3533278247,-0.00110333,0.69720263
2016-10-19 14:44:08,NBT/BTC,Exchange,Buy,0.00156967,0.92059265,0.00144502,0.15%,3533230295,-0.00144502,0.91921177
2016-10-19 14:38:13,NBT/BTC,Exchange,Buy,0.00158400,13.06691524,0.02069799,0.25%,3533224301,-0.02069799,13.03424796
2016-10-19 14:13:53,NBT/BTC,Exchange,Buy,0.00158366,0.20708351,0.00032794,0.15%,3533210315,-0.00032794,0.20677289
2016-10-19 14:01:28,NBT/BTC,Exchange,Buy,0.00158078,5.09593557,0.00805555,0.25%,3533210315,-0.00805555,5.08319574
2016-10-19 13:51:19,NBT/BTC,Exchange,Buy,0.00157360,1.62822997,0.00256218,0.25%,3533204321,-0.00256218,1.62415940
2016-10-19 10:18:39,NBT/BTC,Exchange,Sell,0.00156852,0.21626816,0.00033922,0.15%,3533151374,0.00033872,-0.21626816
2016-10-19 08:33:55,NBT/BTC,Exchange,Sell,0.00156571,0.63868787,0.00099999,0.15%,3533142383,0.00099850,-0.63868787
2016-10-19 08:30:11,NBT/BTC,Exchange,Sell,0.00156571,0.21665933,0.00033922,0.15%,3533142383,0.00033872,-0.21665933
2016-10-19 07:41:37,NBT/BTC,Exchange,Buy,0.00155078,22.30101310,0.03458396,0.15%,3533133392,-0.03458396,22.26756159
2016-10-19 06:42:41,NBT/BTC,Exchange,Buy,0.00155432,1455.47890000,2.26227996,0.15%,3533078447,-2.26227996,1453.29568165
2016-10-19 05:40:51,NBT/BTC,Exchange,Sell,0.00156994,0.63696701,0.00099999,0.15%,3533075450,0.00099850,-0.63696701
2016-10-19 05:38:31,NBT/BTC,Exchange,Sell,0.00156994,0.21607759,0.00033922,0.15%,3533075450,0.00033872,-0.21607759
2016-10-19 05:06:28,NBT/BTC,Exchange,Sell,0.00156994,22.35690536,0.03509900,0.15%,3533075450,0.03504636,-22.35690536
2016-10-19 05:03:39,NBT/BTC,Exchange,Sell,0.00156994,1.37183152,0.00215369,0.15%,3533075450,0.00215046,-1.37183152
2016-10-19 04:54:39,NBT/BTC,Exchange,Buy,0.00155432,93.78141886,0.14576633,0.15%,3533078447,-0.14576633,93.64074674
2016-10-19 02:20:17,NBT/BTC,Exchange,Sell,0.00157292,0.63576024,0.00099999,0.15%,3533059466,0.00099850,-0.63576024
2016-10-19 02:18:35,NBT/BTC,Exchange,Sell,0.00157292,8.26488315,0.01300000,0.15%,3533059466,0.01298050,-8.26488315
2016-10-18 22:37:14,NBT/BTC,Exchange,Sell,0.00158324,13.98788560,0.02214617,0.15%,3533005520,0.02211296,-13.98788560
2016-10-18 21:33:52,NBT/BTC,Exchange,Sell,0.00158412,0.63126530,0.00099999,0.15%,3532988537,0.00099850,-0.63126530
2016-10-18 21:32:49,NBT/BTC,Exchange,Sell,0.00158412,21.86525064,0.03463718,0.15%,3532988537,0.03458523,-21.86525064
2016-10-18 15:50:10,NBT/BTC,Exchange,Sell,0.00157767,0.63384611,0.00099999,0.15%,3532886639,0.00099850,-0.63384611
2016-10-18 14:23:28,NBT/BTC,Exchange,Sell,0.00155383,0.40000000,0.00062153,0.15%,3532847678,0.00062060,-0.40000000
2016-10-18 14:01:51,NBT/BTC,Exchange,Sell,0.00155498,0.72660740,0.00112985,0.25%,3532847678,0.00112703,-0.72660740
2016-10-18 14:01:51,NBT/BTC,Exchange,Sell,0.00155498,0.06813900,0.00010595,0.25%,3532847678,0.00010569,-0.06813900
2016-10-18 13:10:09,NBT/BTC,Exchange,Sell,0.00157224,0.63603521,0.00099999,0.15%,3532741784,0.00099850,-0.63603521
2016-10-18 13:07:04,NBT/BTC,Exchange,Sell,0.00157224,0.55320143,0.00086976,0.15%,3532741784,0.00086846,-0.55320143
2016-10-18 12:53:37,NBT/BTC,Exchange,Buy,0.00155658,0.68249649,0.00106236,0.15%,3532743782,-0.00106236,0.68147275
2016-10-18 11:19:27,NBT/BTC,Exchange,Buy,0.00156474,0.12053874,0.00018861,0.15%,3532720805,-0.00018861,0.12035794
2016-10-18 08:48:17,NBT/BTC,Exchange,Buy,0.00155498,0.49974539,0.00077709,0.15%,3532461065,-0.00077709,0.49899578
2016-10-18 03:56:09,NBT/BTC,Exchange,Sell,0.00157334,4266.35512985,6.71242717,0.15%,3531944582,6.70235853,-4266.35512985
2016-10-17 23:54:54,NBT/BTC,Exchange,Sell,0.00157334,0.50099788,0.00078824,0.15%,3531944582,0.00078706,-0.50099788
2016-10-17 18:36:48,NBT/BTC,Exchange,Buy,0.00156537,0.08740000,0.00013681,0.25%,3531553973,-0.00013681,0.08718150
2016-10-17 08:32:09,NBT/BTC,Exchange,Buy,0.00154744,9779.00000000,15.13241576,0.15%,3531011516,-15.13241576,9764.33150000
2016-10-17 01:54:45,NBT/BTC,Exchange,Buy,0.00154137,39.58472561,0.06101470,0.15%,3530713814,-0.06101470,39.52534853
2016-10-16 16:48:54,NBT/BTC,Exchange,Sell,0.00156374,61.75504895,0.09656884,0.15%,3530586941,0.09642399,-61.75504895
2016-10-16 03:29:28,NBT/BTC,Exchange,Sell,0.00157019,0.63686560,0.00099999,0.15%,3530447081,0.00099850,-0.63686560
2016-10-16 01:00:28,NBT/BTC,Exchange,Buy,0.00155810,1.16305466,0.00181215,0.15%,3530380148,-0.00181215,1.16131008
2016-10-15 23:34:18,NBT/BTC,Exchange,Sell,0.00157376,317.71045141,0.50000000,0.15%,3530378150,0.49925000,-317.71045141
2016-10-15 21:23:33,NBT/BTC,Exchange,Buy,0.00155398,2.62380515,0.00407734,0.15%,3530353175,-0.00407734,2.61986945
2016-10-15 21:23:27,NBT/BTC,Exchange,Sell,0.00156960,1.00000000,0.00156960,0.15%,3530350178,0.00156725,-1.00000000
2016-10-15 21:23:18,NBT/BTC,Exchange,Sell,0.00156960,1.00000000,0.00156960,0.15%,3530350178,0.00156725,-1.00000000
2016-10-15 21:23:15,NBT/BTC,Exchange,Sell,0.00156960,1.00000000,0.00156960,0.15%,3530350178,0.00156725,-1.00000000
2016-10-15 20:44:05,NBT/BTC,Exchange,Sell,0.00156562,0.63872459,0.00099999,0.15%,3530305223,0.00099850,-0.63872459
2016-10-15 20:44:02,NBT/BTC,Exchange,Sell,0.00156562,1.98599276,0.00310930,0.15%,3530305223,0.00310464,-1.98599276
2016-10-15 12:47:22,NBT/BTC,Exchange,Sell,0.00155894,0.06863638,0.00010699,0.15%,3529869659,0.00010683,-0.06863638
2016-10-15 12:29:57,NBT/BTC,Exchange,Sell,0.00155894,1.60365376,0.00249999,0.15%,3529869659,0.00249625,-1.60365376
2016-10-15 12:17:00,NBT/BTC,Exchange,Sell,0.00155894,0.76238311,0.00118850,0.15%,3529869659,0.00118672,-0.76238311
2016-10-15 09:46:07,NBT/BTC,Exchange,Sell,0.00155894,0.64146150,0.00099999,0.15%,3529869659,0.00099850,-0.64146150
2016-10-15 09:43:12,NBT/BTC,Exchange,Sell,0.00155894,0.10000000,0.00015589,0.15%,3529869659,0.00015566,-0.10000000
2016-10-15 07:41:55,NBT/BTC,Exchange,Sell,0.00155647,64.24794567,0.09999999,0.15%,3529829699,0.09985000,-64.24794567
2016-10-15 05:39:05,NBT/BTC,Exchange,Sell,0.00155647,0.21794318,0.00033922,0.15%,3529829699,0.00033872,-0.21794318
2016-10-15 03:18:21,NBT/BTC,Exchange,Sell,0.00155647,0.68386941,0.00106442,0.15%,3529829699,0.00106283,-0.68386941
2016-10-15 03:06:51,NBT/BTC,Exchange,Sell,0.00155647,6.02204410,0.00937313,0.15%,3529829699,0.00935908,-6.02204410
2016-10-15 02:10:32,NBT/BTC,Exchange,Sell,0.00155647,0.07637717,0.00011887,0.15%,3529829699,0.00011870,-0.07637717
2016-10-15 02:06:17,NBT/BTC,Exchange,Sell,0.00155820,45.00000000,0.07011900,0.25%,3529829699,0.06994371,-45.00000000
2016-10-14 22:51:42,NBT/BTC,Exchange,Sell,0.00156194,12.80458916,0.01999999,0.15%,3529795733,0.01997000,-12.80458916
2016-10-14 19:12:31,NBT/BTC,Exchange,Sell,0.00156459,0.35117796,0.00054944,0.25%,3529785743,0.00054807,-0.35117796
2016-10-14 17:57:07,NBT/BTC,Exchange,Sell,0.00156847,757.25427018,1.18773060,0.15%,3529736792,1.18594901,-757.25427018
